"id","category_id","code","name","partner_id","struct_id","sequence","condition_select","amount_fix","fondo_ahorro_aux","forma_pago","integrar_al_ingreso","integrar_estatal","integrar_ptu","condition_range_max","condition_range_min","variable_imss_monto","tipo_cotro_pago/id","parte_exenta/id","parte_gravada/id","amount_percentage","amount_percentage_base","exencion","variable_imss","amount_python_compute","condition_python","variable_imss_tipo","tipo_cdeduccion/id","tipo_cpercepcion/id","amount_select"
"__export__.hr_salary_rule_412_d86f119e","Percepcion gravada","P022G","Descanso-Festivo laborado gravado",,"Sueldos ordinaria","176","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
monto_exento = 0

if worked_days.DFES:
  total = contract.sueldo_diario*worked_days.DFES.number_of_days * 2
  monto_exento = contract.sueldo_diario*worked_days.DFES.number_of_days * 2
if worked_days.DFES_3:
  total = total + contract.sueldo_diario*worked_days.DFES_3.number_of_days * 3
  monto_exento = monto_exento + contract.sueldo_diario*worked_days.DFES_3.number_of_days * 3

#revisar si el trabajador gana mas de un salario mínimo
if contract.sueldo_diario > contract.tablas_cfdi_id.uma:
   monto_exento =  monto_exento * 0.5

#revisar que lo exento no supere 5 SM
if monto_exento > (5 *contract.tablas_cfdi_id.uma):
   monto_exento =  5 *contract.tablas_cfdi_id.uma

result = round(total  - monto_exento, 2)","if worked_days.DFES or worked_days.DFES_3:
   result = 1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_199_dad2f71a","Percepciones","P022","Descanso-Festivo laborado",,"Sueldos ordinaria","177","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,"__export__.hr_salary_rule_411_94565970","__export__.hr_salary_rule_412_d86f119e","0.0",,"True",,"result =  P022E + P022G","if worked_days.DFES or worked_days.DFES_3:
   result = 1
else:
   result = 0","Todo el monto",,"catalogo.percepciones33","Código Python"
"__export__.hr_salary_rule_378_cb65429a","Percepciones","P023","Dev. Infonavit",,"Sueldos ordinaria","180","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P023.amount","if inputs.P023:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_379_21289af2","Percepciones","P025","Devolución x desc. falta",,"Sueldos ordinaria","185","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P025.amount","if inputs.P025:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_380_950c9b5d","Percepciones","P028","Vacaciones económicas",,"Sueldos ordinaria","190","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P028.amount","if inputs.P028:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_381_25724f62","Percepciones","P030","Diferencia sueldo qna. anterior",,"Sueldos ordinaria","195","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P030.amount","if inputs.P030:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_382_3ed19afc","Percepciones","P033","Dev. caja de ahorro",,"Sueldos ordinaria","200","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P033.amount","if inputs.P033:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_383_2ed3a24a","Percepciones","P034","Préstamo caja de ahorro",,"Sueldos ordinaria","205","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P034.amount","if inputs.P034:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_197_f64ea9e5","Percepcion exenta","PE036","Vale de despensa exento",,"Sueldos ordinaria","210","Expresión Python","211.37",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
dias_laborados = 0

if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days

if inputs.DESP:
   if inputs.DESP.amount > 0:
      total = inputs.DESP.amount
else:
   total = contract.tablas_cfdi_id.uma * 0.40 * dias_laborados

acum_despensa = payslip.env['hr.payslip'].mensual(employee, contract, payslip.mes, 'P036')
acum_total = total + acum_despensa
monto_exento = contract.tablas_cfdi_id.uma * contract.tablas_cfdi_id.imss_mes

if acum_total > monto_exento:
      if monto_exento - acum_despensa < 0:
         result = 0
      else:
         result = round(monto_exento - acum_despensa, 2)
else:
      result = round(total, 2)","work = 0

if contract.vale_despensa:
   if inputs.DESP:
      if inputs.DESP.amount > 0:
         result = 1

   if worked_days.VAC:
      if worked_days.VAC.number_of_days > 0:
         work = 1

   if worked_days.WORK100:
      if worked_days.WORK100.number_of_days > 0:
         work = 1

   if payslip.nom_liquidacion:
        work = 0

result = work","Todo el monto",,"catalogo.percepciones24","Código Python"
"__export__.hr_salary_rule_196_a17ebdba","Percepcion gravada","PG036","Vale de despensa gravado",,"Sueldos ordinaria","211","Expresión Python","211.37",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
dias_laborados = 0

if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days

if inputs.DESP:
   if inputs.DESP.amount > 0:
      total = inputs.DESP.amount
else:
   total = contract.tablas_cfdi_id.uma *.40 * dias_laborados

acum_despensa = payslip.env['hr.payslip'].mensual(employee, contract, payslip.mes, 'P036')
acum_total = total + acum_despensa
monto_exento = contract.tablas_cfdi_id.uma * contract.tablas_cfdi_id.imss_mes
acum_exento = payslip.env['hr.payslip'].mensual(employee, contract, payslip.mes, 'PE036')
if acum_total > monto_exento:
   if acum_exento >= monto_exento: 
      result = round(total, 2)
   else:
      result = round(acum_total - monto_exento, 2)
else:
   result = 0","work = 0

if contract.vale_despensa:
   if inputs.DESP:
      if inputs.DESP.amount > 0:
         result = 1

   if worked_days.VAC:
      if worked_days.VAC.number_of_days > 0:
         work = 1

   if worked_days.WORK100:
      if worked_days.WORK100.number_of_days > 0:
         work = 1

   if payslip.nom_liquidacion:
        work = 0

result = work","Todo el monto",,"catalogo.percepciones24","Código Python"
"__export__.hr_salary_rule_64_51ca39bc","Percepciones","P036","Vale de despensa",,"Sueldos ordinaria","212","Expresión Python","211.37",,"Especie",,,,"0.0","0.0","0.0",,"__export__.hr_salary_rule_197_f64ea9e5","__export__.hr_salary_rule_196_a17ebdba","0.0",,"True",,"result = PE036 + PG036

# Tope exento ISR 1 uma por dia
# tope exento IMSS .4 uma por dia","work = 0

if contract.vale_despensa:
   if inputs.DESP:
      if inputs.DESP.amount > 0:
         result = 1

   if worked_days.VAC:
      if worked_days.VAC.number_of_days > 0:
         work = 1

   if worked_days.WORK100:
      if worked_days.WORK100.number_of_days > 0:
         work = 1

   if payslip.nom_liquidacion:
        work = 0

result = work","Todo el monto",,"catalogo.percepciones24","Código Python"
"__export__.hr_salary_rule_178_3964d4db","Percepciones","P037","Bono por desempeño",,"Sueldos ordinaria","215","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.P037:
   if payslip.retardo:
      result = 0
   else:
      result = inputs.P037.amount
else:
   result =0","if inputs.P037:
   if inputs.P037.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto",,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_183_3a2caedc","Percepcion exenta","PE040","Viaticos",,"Comprobación viáticos","220","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.P040:
   result = inputs.P040.amount
else:
   result =0","if inputs.P040:
   if inputs.P040.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_181_17fd119b","Percepciones","P040","Viaticos",,"Comprobación viáticos","222","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = PE040","if inputs.P040:
   if inputs.P040.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto",,"catalogo.percepciones41","Código Python"
"__export__.hr_salary_rule_17","Percepcion exenta","PE103","Indemnización exenta",,"Liquidación - indemnizacion/finiquito","230","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * antiguedad_anos * 90 

if total > monto_exento:
   result = round(monto_exento * (inputs.IND.amount / total),2)
else:
   result = inputs.IND.amount
","if inputs.IND:
   result =  1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_212_54b36a45","Percepcion gravada","PG103","Indemnización gravada",,"Liquidación - indemnizacion/finiquito","231","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * antiguedad_anos * 90 

if total > monto_exento:
   result = round(inputs.IND.amount - monto_exento * (inputs.IND.amount / total),2)
else:
   result = 0
","if inputs.IND:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones20","Código Python"
"__export__.hr_salary_rule_213_7db74dd8","Percepciones","P103","Indemnización",,"Liquidación - indemnizacion/finiquito","232","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,"__export__.hr_salary_rule_17","__export__.hr_salary_rule_212_54b36a45","0.0",,"True",,"result = PE103 + PG103
","if inputs.IND:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones20","Código Python"
"__export__.hr_salary_rule_18","Percepcion exenta","PE104","Prima de antiguedad exento",,"Liquidación - indemnizacion/finiquito","235","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * antiguedad_anos * 90 

if total > monto_exento:
   result = round(monto_exento * (inputs.PDA.amount / total),2)
else:
   result = round(inputs.PDA.amount,2)","if inputs.PDA:
   result =  1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_216_9bcae126","Percepcion gravada","PG104","Prima de antiguedad gravado",,"Liquidación - indemnizacion/finiquito","236","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * antiguedad_anos * 90 

if total > monto_exento:
   result = round(inputs.PDA.amount - monto_exento * (inputs.PDA.amount / total),2)
else:
   result = 0","if inputs.PDA:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones17","Código Python"
"__export__.hr_salary_rule_217_61f36af9","Percepciones","P104","Prima de antiguedad",,"Liquidación - indemnizacion/finiquito","237","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,"__export__.hr_salary_rule_18","__export__.hr_salary_rule_216_9bcae126","0.0",,"True",,"result = PE104 + PG104","if inputs.PDA:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones17","Código Python"
"__export__.hr_salary_rule_138_4e8fdd73","Percepcion exenta","PE105","Pagos por separación exento",,"Liquidación - indemnizacion/finiquito","240","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * contract.antiguedad_anos * 90 

if total > monto_exento:
   result = round(monto_exento * (inputs.PPS.amount / total),2)
else:
   result = inputs.PPS.amount","if inputs.PPS:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones18","Código Python"
"__export__.hr_salary_rule_214_ac3e9608","Percepcion gravada","PG105","Pagos por separación gravado",,"Liquidación - indemnizacion/finiquito","241","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.IND:
   total = inputs.IND.amount
if inputs.PPS:
   total = total + inputs.PPS.amount
if inputs.PDA:
   total = total + inputs.PDA.amount

if contract.antiguedad_anos < 1:
   antiguedad_anos = 1
else:
   antiguedad_anos = round(payslip.env['hr.contract'].antiguedad_to(contract, payslip.date_to))

monto_exento = contract.tablas_cfdi_id.uma * contract.antiguedad_anos * 90 

if total > monto_exento:
   result = round(inputs.PPS.amount - monto_exento * (inputs.PPS.amount / total),2)
else:
   result = 0","if inputs.PPS:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones18","Código Python"
"__export__.hr_salary_rule_215_d6327333","Percepciones","P105","Pagos por separación",,"Liquidación - indemnizacion/finiquito","242","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,"__export__.hr_salary_rule_138_4e8fdd73","__export__.hr_salary_rule_214_ac3e9608","0.0",,"True",,"result = PE105 + PG105","if inputs.PPS:
   result =  1
else:
   result = 0","Todo el monto",,"catalogo.percepciones18","Código Python"
"__export__.hr_salary_rule_385_364c9e80","Percepciones","P200","Préstamo personal",,"Sueldos ordinaria","245","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P200.amount","if inputs.P200:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_386_25e7b446","Percepciones","P201","Permiso por alumbramiento",,"Sueldos ordinaria","250","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P201.amount","if inputs.P201:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_387_01a64d90","Percepciones","P202","Permiso por defunción",,"Sueldos ordinaria","255","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P202.amount","if inputs.P202:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_388_552b712c","Percepciones","P203","Permiso por matrimonio",,"Sueldos ordinaria","260","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.P203.amount","if inputs.P203:
   result = 1
else:
   result = 0",,,"catalogo.percepciones01","Código Python"
"__export__.hr_salary_rule_86_d3335d9c","Percepciones","P204","Comisiones",,"Sueldos ordinaria","265","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.P204:
   result = inputs.P204.amount
else:
   result =0","if inputs.P204:
   if inputs.P204.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto",,"catalogo.percepciones23","Código Python"
"__export__.hr_salary_rule_87_ca7560d9","Percepciones","P205","Compensaciones",,"Sueldos ordinaria","270","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.P205:
   result = inputs.P205.amount
else:
   result = 0","if inputs.P205:
   if inputs.P205.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto",,"catalogo.percepciones33","Código Python"
